219.000000	0.809874
220.000000	0.809874
221.000000	0.801719
222.000000	0.784389
223.000000	0.789486
224.000000	0.779292
225.000000	0.772666
226.000000	0.761963
227.000000	0.760943
228.000000	0.752788
229.000000	0.750749
230.000000	0.748201
231.000000	0.731891
232.000000	0.726284
233.000000	0.727813
234.000000	0.726284
235.000000	0.712013
236.000000	0.718129
237.000000	0.702328
238.000000	0.702328
239.000000	0.697231
240.000000	0.689586
241.000000	0.678373
242.000000	0.671747
243.000000	0.666650
244.000000	0.668689
245.000000	0.671237
246.000000	0.656456
247.000000	0.646772
248.000000	0.652888
249.000000	0.642694
250.000000	0.647791
251.000000	0.634539
252.000000	0.626384
253.000000	0.623326
254.000000	0.610074
255.000000	0.604977
256.000000	0.612112
257.000000	0.600389
258.000000	0.600389
259.000000	0.591215
260.000000	0.592234
261.000000	0.579492
262.000000	0.573885
263.000000	0.571847
264.000000	0.577963
265.000000	0.572866
266.000000	0.568788
267.000000	0.564201
268.000000	0.555536
269.000000	0.548910
270.000000	0.548401
271.000000	0.539226
272.000000	0.548910
273.000000	0.536678
274.000000	0.543304
275.000000	0.530052
276.000000	0.533110
277.000000	0.515270
278.000000	0.521387
279.000000	0.512722
