0.000000	3.644796
1.000000	3.637661
2.000000	3.639699
3.000000	3.643777
4.000000	3.626447
5.000000	3.618292
6.000000	3.626447
7.000000	3.616763
8.000000	3.618802
9.000000	3.611157
10.000000	3.613705
11.000000	3.605550
12.000000	3.605040
13.000000	3.602492
14.000000	3.602492
15.000000	3.596885
16.000000	3.595866
17.000000	3.590769
18.000000	3.576497
19.000000	3.572420
20.000000	3.574459
21.000000	3.581085
22.000000	3.569871
23.000000	3.564774
24.000000	3.565794
25.000000	3.570381
26.000000	3.544896
27.000000	3.554580
28.000000	3.552032
29.000000	3.549483
30.000000	3.546935
31.000000	3.533173
32.000000	3.547954
33.000000	3.532154
34.000000	3.536231
35.000000	3.526547
36.000000	3.533173
37.000000	3.519921
38.000000	3.520431
39.000000	3.518902
40.000000	3.514824
41.000000	3.515844
42.000000	3.506669
43.000000	3.496475
44.000000	3.492907
45.000000	3.496985
46.000000	3.491888
47.000000	3.491888
48.000000	3.488320
49.000000	3.483733
50.000000	3.488320
51.000000	3.483733
52.000000	3.475578
53.000000	3.465384
54.000000	3.462326
55.000000	3.465894
56.000000	3.459268
57.000000	3.457738
58.000000	3.452641
59.000000	3.450093
60.000000	3.453661
61.000000	3.457738
62.000000	3.439899
63.000000	3.443977
64.000000	3.441938
65.000000	3.430215
66.000000	3.429196
67.000000	3.423589
68.000000	3.427666
69.000000	3.416453
70.000000	3.412376
71.000000	3.428176
72.000000	3.407279
73.000000	3.404730
74.000000	3.396065
75.000000	3.409317
76.000000	3.403711
77.000000	3.394027
78.000000	3.388930
79.000000	3.390459
80.000000	3.389439
81.000000	3.382813
82.000000	3.391988
83.000000	3.374658
84.000000	3.369561
85.000000	3.372619
86.000000	3.371090
87.000000	3.358858
88.000000	3.364464
89.000000	3.361406
90.000000	3.363445
91.000000	3.360896
92.000000	3.356309
93.000000	3.343057
94.000000	3.344076
95.000000	3.338980
96.000000	3.335921
97.000000	3.332354
98.000000	3.324198
99.000000	3.320121
100.000000	3.323689
101.000000	3.311456
102.000000	3.322160
103.000000	3.314004
104.000000	3.304830
105.000000	3.310946
106.000000	3.305849
107.000000	3.290049
108.000000	3.292088
109.000000	3.290559
110.000000	3.290049
111.000000	3.282913
112.000000	3.284952
113.000000	3.269151
114.000000	3.283932
115.000000	3.282913
116.000000	3.280365
117.000000	3.277306
118.000000	3.262016
119.000000	3.258957
120.000000	3.260996
121.000000	3.250802
122.000000	3.256919
123.000000	3.258448
124.000000	3.246215
125.000000	3.249273
126.000000	3.235002
127.000000	3.251822
128.000000	3.244686
129.000000	3.244176
130.000000	3.227866
131.000000	3.229395
132.000000	3.225318
133.000000	3.230415
134.000000	3.218182
135.000000	3.213595
136.000000	3.210536
137.000000	3.206969
138.000000	3.209007
139.000000	3.212575
140.000000	3.202381
141.000000	3.197794
142.000000	3.188620
143.000000	3.181484
144.000000	3.191168
145.000000	3.184542
146.000000	3.183013
147.000000	3.179955
148.000000	3.178935
149.000000	3.175368
150.000000	3.171800
151.000000	3.173838
152.000000	3.158038
153.000000	3.158548
154.000000	3.157528
155.000000	3.158548
156.000000	3.155489
157.000000	3.155489
158.000000	3.159567
159.000000	3.142237
160.000000	3.145805
161.000000	3.141218
162.000000	3.128476
163.000000	3.125927
164.000000	3.140199
165.000000	3.129495
166.000000	3.130005
167.000000	3.126947
168.000000	3.110636
169.000000	3.111656
170.000000	3.115224
171.000000	3.107578
172.000000	3.108597
173.000000	3.108597
174.000000	3.106049
175.000000	3.092287
176.000000	3.099423
177.000000	3.095855
178.000000	3.095855
179.000000	3.082603
180.000000	3.079545
181.000000	3.087190
182.000000	3.081074
183.000000	3.070880
184.000000	3.073938
185.000000	3.065273
186.000000	3.068841
187.000000	3.065783
188.000000	3.062725
189.000000	3.056099
190.000000	3.059157
191.000000	3.050492
192.000000	3.047434
193.000000	3.040298
194.000000	3.036731
195.000000	3.032143
196.000000	3.022969
197.000000	3.043866
198.000000	3.035201
199.000000	3.023988
200.000000	3.017362
201.000000	3.027556
202.000000	3.017872
203.000000	3.023988
204.000000	3.017872
205.000000	3.004110
206.000000	3.003600
207.000000	2.995445
208.000000	2.996974
209.000000	3.000542
210.000000	2.995445
211.000000	2.986271
212.000000	2.989329
213.000000	2.990858
214.000000	2.990348
215.000000	2.980154
216.000000	2.983213
217.000000	2.979135
218.000000	2.972509
219.000000	2.969451
220.000000	2.975057
221.000000	2.965373
222.000000	2.963844
223.000000	2.969451
224.000000	2.951612
225.000000	2.954670
226.000000	2.950592
227.000000	2.944985
228.000000	2.935301
229.000000	2.941418
230.000000	2.939379
231.000000	2.942437
232.000000	2.941418
233.000000	2.929695
234.000000	2.920010
235.000000	2.921540
236.000000	2.925107
237.000000	2.919501
238.000000	2.911346
239.000000	2.920010
240.000000	2.909307
241.000000	2.898094
242.000000	2.893506
243.000000	2.909817
244.000000	2.907268
245.000000	2.906249
246.000000	2.899113
247.000000	2.891977
248.000000	2.889429
249.000000	2.880254
250.000000	2.883822
251.000000	2.884841
252.000000	2.887390
253.000000	2.869551
254.000000	2.878725
255.000000	2.875157
256.000000	2.860376
257.000000	2.866492
258.000000	2.867002
259.000000	2.859357
260.000000	2.859866
261.000000	2.859866
262.000000	2.848143
263.000000	2.840498
264.000000	2.846614
265.000000	2.840498
266.000000	2.841008
267.000000	2.847124
268.000000	2.829285
269.000000	2.832343
270.000000	2.833872
271.000000	2.829285
272.000000	2.820620
273.000000	2.821639
274.000000	2.821130
275.000000	2.811955
276.000000	2.828265
277.000000	2.823678
278.000000	2.809916
279.000000	2.807878
280.000000	2.801252
281.000000	2.801252
282.000000	2.797684
283.000000	2.796155
284.000000	2.787999
285.000000	2.786470
286.000000	2.783412
287.000000	2.787490
288.000000	2.784432
289.000000	2.780864
290.000000	2.783412
291.000000	2.782903
292.000000	2.760986
293.000000	2.770160
294.000000	2.765573
295.000000	2.766592
296.000000	2.759966
297.000000	2.753850
298.000000	2.750792
299.000000	2.758947
300.000000	2.743146
301.000000	2.740598
302.000000	2.745185
303.000000	2.744166
304.000000	2.731933
305.000000	2.729385
306.000000	2.740598
307.000000	2.736520
308.000000	2.727855
309.000000	2.724797
310.000000	2.721739
311.000000	2.722249
312.000000	2.718171
313.000000	2.716133
314.000000	2.718171
315.000000	2.705429
316.000000	2.707977
317.000000	2.697784
318.000000	2.711545
319.000000	2.698293
320.000000	2.699313
321.000000	2.694216
322.000000	2.691157
323.000000	2.692687
324.000000	2.678925
325.000000	2.689119
326.000000	2.677396
327.000000	2.677396
328.000000	2.668221
329.000000	2.678925
330.000000	2.677396
331.000000	2.676886
332.000000	2.670770
333.000000	2.671279
334.000000	2.673828
335.000000	2.655479
336.000000	2.662615
337.000000	2.650892
338.000000	2.651401
339.000000	2.649362
340.000000	2.649872
341.000000	2.641717
342.000000	2.640698
343.000000	2.632543
344.000000	2.636620
345.000000	2.636620
346.000000	2.631523
347.000000	2.625407
348.000000	2.624897
349.000000	2.624897
350.000000	2.623368
351.000000	2.610626
352.000000	2.622858
353.000000	2.618271
354.000000	2.608077
355.000000	2.620310
356.000000	2.606038
357.000000	2.599412
358.000000	2.593806
359.000000	2.599922
360.000000	2.597374
361.000000	2.593296
362.000000	2.585651
363.000000	2.584122
364.000000	2.594825
365.000000	2.585141
366.000000	2.574437
367.000000	2.576986
368.000000	2.567302
369.000000	2.574437
370.000000	2.570360
371.000000	2.570360
372.000000	2.567811
373.000000	2.562714
374.000000	2.565773
375.000000	2.557617
376.000000	2.550482
377.000000	2.552520
378.000000	2.551501
379.000000	2.553030
380.000000	2.550482
381.000000	2.546914
382.000000	2.542836
383.000000	2.544875
384.000000	2.534681
385.000000	2.524997
386.000000	2.532133
387.000000	2.522958
388.000000	2.530094
389.000000	2.523468
390.000000	2.523468
391.000000	2.511235
392.000000	2.527545
393.000000	2.528565
394.000000	2.509706
395.000000	2.504099
396.000000	2.511745
397.000000	2.510216
398.000000	2.504099
399.000000	2.500532
400.000000	2.495944
401.000000	2.499512
402.000000	2.481673
403.000000	2.490847
404.000000	2.485750
405.000000	2.488299
406.000000	2.476576
407.000000	2.489828
408.000000	2.478105
